id,file,setCode,number,promoGrouping,rarity,bordered_empirical,black_level,left_px,right_px,top_px,band_top_px,emb_score_std,emb_x_std,emb_y_std,emb_score_enc,emb_x_enc,emb_y_enc,top_px_v2
7-35,images/7-35.jpg,7,35,,Super Rare,True,1.0,61,61,68,1906,0.6608,641,1899,0.338,571,1886,68
7-36,images/7-36.jpg,7,36,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-37,images/7-37.jpg,7,37,,Common,True,1.0,61,61,69,1906,0.7503,648,1899,0.3592,734,1886,68
7-37-P3,images/7-37-P3.jpg,7,37,P3,Special,True,1.0,60,61,68,1906,0.516,647,1899,0.3449,577,1885,68
7-38,images/7-38.jpg,7,38,,Common,True,1.0,61,60,68,1906,0.7502,648,1899,0.3593,734,1886,68
7-38-P3,images/7-38-P3.jpg,7,38,P3,Special,True,1.0,60,60,68,1906,0.516,647,1899,0.3449,577,1885,68
7-39,images/7-39.jpg,7,39,,Uncommon,True,1.0,61,60,68,1906,0.6569,648,1899,0.3549,737,1885,68
7-4,images/7-4.jpg,7,4,,Super Rare,True,1.0,60,61,68,1906,0.6608,641,1899,0.338,571,1886,68
7-40,images/7-40.jpg,7,40,,Rare,True,1.0,60,60,68,1906,0.6212,647,1899,0.3523,575,1886,68
7-41,images/7-41.jpg,7,41,,Uncommon,True,1.0,62,62,68,1906,0.657,648,1899,0.3552,737,1885,68
7-42,images/7-42.jpg,7,42,,Common,True,1.0,62,62,68,1906,0.7512,648,1899,0.3591,734,1885,68
7-43,images/7-43.jpg,7,43,,Common,True,1.0,62,62,68,1906,0.7507,648,1899,0.3591,734,1885,68
7-44,images/7-44.jpg,7,44,,Rare,True,1.0,62,62,68,1906,0.623,647,1899,0.3527,575,1886,68
7-45,images/7-45.jpg,7,45,,Rare,True,1.0,60,60,66,1906,0.6257,648,1900,0.3532,575,1886,66
7-46,images/7-46.jpg,7,46,,Common,True,1.0,60,61,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-47,images/7-47.jpg,7,47,,Common,True,1.0,61,61,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-48,images/7-48.jpg,7,48,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-49,images/7-49.jpg,7,49,,Rare,True,1.0,60,60,68,1906,0.6208,647,1899,0.3525,575,1886,68
7-5,images/7-5.jpg,7,5,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-50,images/7-50.jpg,7,50,,Rare,True,1.0,60,60,67,1906,0.6257,648,1900,0.3532,575,1886,67
7-51,images/7-51.jpg,7,51,,Super Rare,True,1.0,60,60,68,1906,0.6608,641,1899,0.338,571,1886,68
7-52,images/7-52.jpg,7,52,,Rare,True,1.0,61,60,71,1906,0.6257,648,1900,0.3532,575,1886,69
7-53,images/7-53.jpg,7,53,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-54,images/7-54.jpg,7,54,,Super Rare,True,1.0,60,61,68,1906,0.6609,641,1899,0.338,571,1886,68
7-55,images/7-55.jpg,7,55,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-56,images/7-56.jpg,7,56,,Rare,True,1.0,60,60,68,1906,0.6208,647,1899,0.3525,575,1886,68
7-57,images/7-57.jpg,7,57,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-58,images/7-58.jpg,7,58,,Common,True,1.0,60,61,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-59,images/7-59.jpg,7,59,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-6,images/7-6.jpg,7,6,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-6-C2,images/7-6-C2.jpg,7,6,C2,Special,False,57.0,-1,-1,-1,-1,0.3137,563,1883,0.982,650,1900,-1
7-60,images/7-60.jpg,7,60,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-61,images/7-61.jpg,7,61,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-62,images/7-62.jpg,7,62,,Common,True,1.0,61,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-63,images/7-63.jpg,7,63,,Rare,True,1.0,60,60,66,1906,0.6257,648,1900,0.3532,575,1886,66
7-64,images/7-64.jpg,7,64,,Uncommon,True,1.0,60,61,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-65,images/7-65.jpg,7,65,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-66,images/7-66.jpg,7,66,,Uncommon,True,1.0,61,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-67,images/7-67.jpg,7,67,,Rare,True,1.0,61,61,254,1906,0.6208,647,1899,0.3525,575,1886,160
7-68,images/7-68.jpg,7,68,,Super Rare,True,1.0,60,61,68,1906,0.661,641,1899,0.338,571,1886,68
7-69,images/7-69.jpg,7,69,,Super Rare,True,1.0,61,61,66,1906,0.6605,641,1900,0.3382,729,1886,66
7-7,images/7-7.jpg,7,7,,Uncommon,True,1.0,61,62,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-70,images/7-70.jpg,7,70,,Rare,True,1.0,60,60,68,1906,0.6208,647,1899,0.3525,575,1886,68
7-71,images/7-71.jpg,7,71,,Uncommon,True,1.0,60,60,66,1906,0.656,648,1899,0.3574,737,1885,66
7-72,images/7-72.jpg,7,72,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-73,images/7-73.jpg,7,73,,Legendary,True,1.0,60,60,66,1906,0.9544,650,1900,0.3388,567,1886,66
7-74,images/7-74.jpg,7,74,,Legendary,True,1.0,60,60,68,1906,0.9461,650,1900,0.3293,558,1886,68
7-75,images/7-75.jpg,7,75,,Common,True,1.0,61,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-76,images/7-76.jpg,7,76,,Uncommon,True,1.0,61,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-77,images/7-77.jpg,7,77,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-78,images/7-78.jpg,7,78,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-79,images/7-79.jpg,7,79,,Uncommon,True,1.0,60,61,203,1906,0.6577,648,1899,0.3554,737,1885,165
7-8,images/7-8.jpg,7,8,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-80,images/7-80.jpg,7,80,,Uncommon,True,1.0,60,60,68,1906,0.6569,648,1899,0.3549,737,1885,68
7-81,images/7-81.jpg,7,81,,Common,True,1.0,60,61,66,1906,0.747,648,1900,0.3611,734,1886,66
7-82,images/7-82.jpg,7,82,,Super Rare,True,1.0,61,61,67,1906,0.6606,641,1900,0.3382,729,1886,67
7-83,images/7-83.jpg,7,83,,Rare,True,1.0,60,60,67,1906,0.6261,648,1900,0.353,575,1886,67
7-84,images/7-84.jpg,7,84,,Uncommon,True,1.0,62,62,68,1906,0.657,648,1899,0.3553,737,1885,68
7-85,images/7-85.jpg,7,85,,Common,True,1.0,62,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-86,images/7-86.jpg,7,86,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-87,images/7-87.jpg,7,87,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-88,images/7-88.jpg,7,88,,Uncommon,True,1.0,60,60,69,1906,0.6585,648,1899,0.3558,737,1885,68
7-89,images/7-89.jpg,7,89,,Common,True,1.0,61,61,69,1906,0.7503,648,1899,0.3592,734,1886,68
7-9,images/7-9.jpg,7,9,,Rare,True,11.0,60,60,65,1907,0.6186,647,1900,0.3513,576,1886,65
7-90,images/7-90.jpg,7,90,,Common,True,1.0,60,61,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-91,images/7-91.jpg,7,91,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
7-92,images/7-92.jpg,7,92,,Rare,True,1.0,60,60,66,1906,0.6257,648,1900,0.3532,575,1886,66
7-93,images/7-93.jpg,7,93,,Rare,True,1.0,61,60,68,1906,0.6208,647,1899,0.3525,575,1886,68
7-94,images/7-94.jpg,7,94,,Rare,True,1.0,60,60,68,1906,0.6208,647,1899,0.3525,575,1886,68
7-95,images/7-95.jpg,7,95,,Super Rare,True,1.0,61,61,68,1906,0.6604,641,1900,0.3382,729,1886,68
7-96,images/7-96.jpg,7,96,,Super Rare,True,1.0,61,61,68,1906,0.6609,641,1899,0.3381,571,1886,68
7-97,images/7-97.jpg,7,97,,Uncommon,True,1.0,60,60,68,1906,0.6585,648,1899,0.3558,737,1885,68
7-98,images/7-98.jpg,7,98,,Rare,True,1.0,60,60,66,1906,0.6257,648,1900,0.3532,575,1886,66
7-99,images/7-99.jpg,7,99,,Common,True,1.0,60,60,68,1906,0.7503,648,1899,0.3592,734,1886,68
8-1,images/8-1.jpg,8,1,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
8-10,images/8-10.jpg,8,10,,Common,True,11.0,60,61,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-100,images/8-100.jpg,8,100,,Legendary,True,11.0,59,60,66,1907,0.9957,650,1900,0.3354,742,1886,66
8-101,images/8-101.jpg,8,101,,Legendary,True,11.0,59,58,66,1907,0.997,650,1900,0.3365,567,1885,66
8-102,images/8-102.jpg,8,102,,Super Rare,True,11.0,118,61,66,1907,0.6514,641,1900,0.3356,572,1886,66
8-103,images/8-103.jpg,8,103,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
8-104,images/8-104.jpg,8,104,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3506,576,1886,66
8-105,images/8-105.jpg,8,105,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3354,736,1886,66
8-106,images/8-106.jpg,8,106,,Uncommon,True,11.0,61,60,69,1907,0.6453,645,1899,0.3561,737,1886,68
8-107,images/8-107.jpg,8,107,,Super Rare,True,11.0,60,60,65,1907,0.6514,641,1900,0.3357,572,1886,65
8-108,images/8-108.jpg,8,108,,Uncommon,True,11.0,60,60,65,1907,0.6459,645,1900,0.3565,737,1886,65
8-109,images/8-109.jpg,8,109,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3506,575,1886,67
8-11,images/8-11.jpg,8,11,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
8-110,images/8-110.jpg,8,110,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,736,1886,66
8-111,images/8-111.jpg,8,111,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
8-112,images/8-112.jpg,8,112,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-113,images/8-113.jpg,8,113,,Rare,True,11.0,60,60,68,1907,0.6177,647,1900,0.3504,576,1886,67
8-114,images/8-114.jpg,8,114,,Common,True,11.0,60,61,67,1907,0.7383,647,1900,0.3604,733,1886,67
8-115,images/8-115.jpg,8,115,,Uncommon,True,11.0,60,60,66,1907,0.6436,645,1899,0.3595,737,1886,66
8-116,images/8-116.jpg,8,116,,Rare,True,11.0,60,60,67,1907,0.6182,647,1900,0.3503,576,1886,67
8-117,images/8-117.jpg,8,117,,Uncommon,True,11.0,60,60,67,1907,0.6436,645,1899,0.3551,737,1886,67
8-118,images/8-118.jpg,8,118,,Uncommon,True,11.0,60,60,66,1907,0.6442,645,1900,0.3555,737,1886,65
8-119,images/8-119.jpg,8,119,,Common,True,11.0,61,61,67,1907,0.7376,647,1900,0.36,733,1886,67
8-12,images/8-12.jpg,8,12,,Common,True,11.0,60,81,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-120,images/8-120.jpg,8,120,,Uncommon,True,11.0,61,61,67,1907,0.6443,645,1899,0.3547,737,1886,67
8-121,images/8-121.jpg,8,121,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-122,images/8-122.jpg,8,122,,Uncommon,True,11.0,60,60,68,1907,0.6453,645,1899,0.3561,737,1886,67
8-123,images/8-123.jpg,8,123,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
8-124,images/8-124.jpg,8,124,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
8-125,images/8-125.jpg,8,125,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-126,images/8-126.jpg,8,126,,Common,True,11.0,60,61,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-127,images/8-127.jpg,8,127,,Common,True,11.0,60,60,83,1907,0.7384,647,1900,0.3603,733,1886,69
8-128,images/8-128.jpg,8,128,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-129,images/8-129.jpg,8,129,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-13,images/8-13.jpg,8,13,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-130,images/8-130.jpg,8,130,,Common,True,11.0,60,60,182,1907,0.7384,647,1900,0.3603,733,1886,133
8-131,images/8-131.jpg,8,131,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-132,images/8-132.jpg,8,132,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-133,images/8-133.jpg,8,133,,Uncommon,True,11.0,60,60,116,1907,0.6453,645,1899,0.3561,737,1886,116
8-134,images/8-134.jpg,8,134,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
8-135,images/8-135.jpg,8,135,,Rare,True,11.0,60,60,86,1907,0.6177,647,1900,0.3504,576,1886,86
8-136,images/8-136.jpg,8,136,,Legendary,True,11.0,60,60,67,1907,0.9951,650,1900,0.3358,567,1886,67
8-137,images/8-137.jpg,8,137,,Legendary,True,11.0,60,60,65,1907,0.9956,650,1900,0.3351,567,1886,65
8-138,images/8-138.jpg,8,138,,Uncommon,True,11.0,61,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
8-139,images/8-139.jpg,8,139,,Super Rare,True,11.0,60,60,68,1907,0.6506,641,1900,0.3355,736,1886,67
8-14,images/8-14.jpg,8,14,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-140,images/8-140.jpg,8,140,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
8-141,images/8-141.jpg,8,141,,Super Rare,True,11.0,60,60,65,1907,0.6514,641,1900,0.3356,572,1886,65
8-142,images/8-142.jpg,8,142,,Rare,True,11.0,60,60,182,1907,0.6179,647,1900,0.3508,575,1886,182
8-143,images/8-143.jpg,8,143,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-144,images/8-144.jpg,8,144,,Common,True,11.0,60,60,68,1907,0.7384,647,1900,0.3603,733,1886,67
8-145,images/8-145.jpg,8,145,,Rare,True,11.0,60,60,65,1907,0.6186,647,1900,0.3513,576,1886,65
8-146,images/8-146.jpg,8,146,,Rare,True,11.0,60,60,66,1907,0.6186,647,1900,0.3513,576,1886,65
8-147,images/8-147.jpg,8,147,,Rare,True,11.0,60,60,66,1907,0.6182,647,1900,0.3503,576,1886,66
8-148,images/8-148.jpg,8,148,,Uncommon,True,11.0,60,60,65,1907,0.6442,645,1900,0.3555,737,1886,65
8-149,images/8-149.jpg,8,149,,Uncommon,True,11.0,60,60,65,1907,0.6442,645,1900,0.3555,737,1886,65
8-15,images/8-15.jpg,8,15,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
8-150,images/8-150.jpg,8,150,,Uncommon,True,11.0,60,60,66,1907,0.6436,645,1899,0.3551,737,1886,66
8-151,images/8-151.jpg,8,151,,Rare,True,11.0,60,60,91,1907,0.6191,647,1900,0.3511,576,1886,70
8-152,images/8-152.jpg,8,152,,Rare,True,11.0,61,61,67,1907,0.6176,647,1900,0.35,575,1886,67
8-153,images/8-153.jpg,8,153,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
8-154,images/8-154.jpg,8,154,,Uncommon,True,11.0,60,60,243,1907,0.6453,645,1899,0.3561,737,1886,181
8-155,images/8-155.jpg,8,155,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-156,images/8-156.jpg,8,156,,Common,True,11.0,60,60,68,1907,0.7384,647,1900,0.3603,733,1886,68
8-157,images/8-157.jpg,8,157,,Common,True,11.0,61,60,68,1907,0.7384,647,1900,0.3603,733,1886,68
8-158,images/8-158.jpg,8,158,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-159,images/8-159.jpg,8,159,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-16,images/8-16.jpg,8,16,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-160,images/8-160.jpg,8,160,,Common,True,11.0,60,60,125,1907,0.7384,647,1900,0.3603,733,1886,69
8-161,images/8-161.jpg,8,161,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-162,images/8-162.jpg,8,162,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-163,images/8-163.jpg,8,163,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-164,images/8-164.jpg,8,164,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-165,images/8-165.jpg,8,165,,Rare,True,11.0,60,60,66,1907,0.6177,647,1900,0.3504,576,1886,66
8-166,images/8-166.jpg,8,166,,Legendary,True,11.0,60,59,72,1907,0.9995,650,1900,0.3338,567,1886,68
8-167,images/8-167.jpg,8,167,,Legendary,True,11.0,60,59,86,1907,0.9942,650,1900,0.3363,567,1886,74
8-168,images/8-168.jpg,8,168,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
8-169,images/8-169.jpg,8,169,,Uncommon,True,11.0,60,60,91,1907,0.6459,645,1900,0.3565,737,1886,66
8-17,images/8-17.jpg,8,17,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,67
8-170,images/8-170.jpg,8,170,,Rare,True,11.0,60,60,138,1907,0.6177,647,1900,0.3504,576,1886,111
8-171,images/8-171.jpg,8,171,,Super Rare,True,11.0,60,60,118,1907,0.6505,641,1900,0.3354,736,1886,118
8-172,images/8-172.jpg,8,172,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
8-173,images/8-173.jpg,8,173,,Uncommon,True,11.0,60,60,87,1907,0.6453,645,1899,0.3561,737,1886,72
8-174,images/8-174.jpg,8,174,,Rare,True,11.0,60,60,73,1907,0.6177,647,1900,0.3504,576,1886,68
8-175,images/8-175.jpg,8,175,,Rare,True,11.0,60,60,66,1907,0.6182,647,1900,0.3466,575,1886,66
8-176,images/8-176.jpg,8,176,,Uncommon,True,11.0,60,60,66,1907,0.6436,645,1899,0.3551,737,1886,66
8-177,images/8-177.jpg,8,177,,Super Rare,True,11.0,60,61,66,1907,0.6517,641,1900,0.3356,736,1886,66
8-178,images/8-178.jpg,8,178,,Common,True,11.0,61,61,67,1907,0.7376,647,1900,0.36,733,1886,67
8-179,images/8-179.jpg,8,179,,Rare,True,11.0,61,61,67,1907,0.6169,647,1900,0.3503,576,1886,67
8-18,images/8-18.jpg,8,18,,Legendary,True,11.0,60,59,66,1907,0.9922,650,1900,0.3368,567,1886,66
8-180,images/8-180.jpg,8,180,,Rare,True,11.0,61,61,67,1907,0.6176,647,1900,0.35,575,1886,67
8-181,images/8-181.jpg,8,181,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,66
8-182,images/8-182.jpg,8,182,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-183,images/8-183.jpg,8,183,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,66
8-184,images/8-184.jpg,8,184,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-185,images/8-185.jpg,8,185,,Common,True,11.0,60,60,65,1907,0.7401,647,1900,0.3604,733,1886,65
8-186,images/8-186.jpg,8,186,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-187,images/8-187.jpg,8,187,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-188,images/8-188.jpg,8,188,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-189,images/8-189.jpg,8,189,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-19,images/8-19.jpg,8,19,,Uncommon,True,11.0,60,60,200,1907,0.6453,645,1899,0.3561,737,1886,152
8-190,images/8-190.jpg,8,190,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-191,images/8-191.jpg,8,191,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-192,images/8-192.jpg,8,192,,Uncommon,True,11.0,60,60,174,1907,0.6453,645,1899,0.3561,737,1886,93
8-193,images/8-193.jpg,8,193,,Common,True,11.0,60,60,66,1907,0.7384,647,1900,0.3603,733,1886,66
8-194,images/8-194.jpg,8,194,,Rare,True,11.0,60,60,65,1907,0.6186,647,1900,0.3513,576,1886,65
8-195,images/8-195.jpg,8,195,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,67
8-196,images/8-196.jpg,8,196,,Rare,True,11.0,60,60,68,1907,0.6177,647,1900,0.3504,576,1886,68
8-197,images/8-197.jpg,8,197,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,66
8-198,images/8-198.jpg,8,198,,Legendary,True,11.0,60,60,67,1907,0.995,650,1900,0.3354,567,1886,66
8-199,images/8-199.jpg,8,199,,Legendary,True,11.0,60,60,66,1907,0.9982,650,1900,0.335,567,1886,65
8-2,images/8-2.jpg,8,2,,Common,True,11.0,60,60,67,1907,0.7384,647,1900,0.3603,733,1886,67
8-20,images/8-20.jpg,8,20,,Super Rare,True,11.0,60,60,66,1907,0.6514,641,1900,0.3356,572,1886,65
8-200,images/8-200.jpg,8,200,,Rare,True,11.0,60,60,99,1907,0.6177,647,1900,0.3504,576,1886,88
8-201,images/8-201.jpg,8,201,,Rare,True,11.0,60,60,66,1907,0.6191,647,1900,0.3511,576,1886,66
8-202,images/8-202.jpg,8,202,,Uncommon,True,11.0,60,60,65,1907,0.6442,645,1900,0.3555,737,1886,65
8-203,images/8-203.jpg,8,203,,Uncommon,True,11.0,60,60,66,1907,0.6442,645,1900,0.3555,737,1886,66
8-204,images/8-204.jpg,8,204,,Common,True,11.0,61,61,67,1907,0.7369,647,1900,0.3599,733,1886,67
8-205,images/8-205.jpg,8,205,,Enchanted,False,174.0,-1,-1,-1,-1,0.3945,647,1902,0.1988,563,1872,-1
8-206,images/8-206.jpg,8,206,,Enchanted,False,206.0,-1,-1,-1,-1,0.5384,647,1903,0.3298,562,1890,-1
8-207,images/8-207.jpg,8,207,,Enchanted,False,159.0,-1,-1,-1,-1,0.3795,647,1901,0.2321,558,1872,-1
8-208,images/8-208.jpg,8,208,,Enchanted,False,47.0,-1,-1,-1,-1,0.5148,647,1902,0.3374,734,1872,-1
8-209,images/8-209.jpg,8,209,,Enchanted,False,71.0,-1,-1,-1,-1,0.4906,647,1902,0.311,562,1890,-1
8-21,images/8-21.jpg,8,21,,Uncommon,True,11.0,60,61,66,1907,0.6459,645,1900,0.3565,737,1886,66
8-210,images/8-210.jpg,8,210,,Enchanted,False,110.0,-1,-1,-1,-1,0.538,647,1903,0.329,562,1890,-1
8-211,images/8-211.jpg,8,211,,Enchanted,False,162.0,-1,-1,-1,-1,0.3445,648,1898,0.2816,568,1863,-1
8-212,images/8-212.jpg,8,212,,Enchanted,False,191.0,-1,-1,-1,-1,0.4786,647,1903,0.3461,773,1891,-1
8-213,images/8-213.jpg,8,213,,Enchanted,False,173.0,-1,-1,-1,-1,0.5181,646,1903,0.3408,562,1890,-1
8-214,images/8-214.jpg,8,214,,Enchanted,False,193.0,-1,-1,-1,-1,0.5509,647,1903,0.3347,562,1890,-1
8-215,images/8-215.jpg,8,215,,Enchanted,False,216.0,-1,-1,-1,-1,0.5029,647,1901,0.283,562,1890,-1
8-216,images/8-216.jpg,8,216,,Enchanted,False,134.0,-1,-1,-1,-1,0.531,647,1903,0.3408,562,1890,-1
8-217,images/8-217.jpg,8,217,,Enchanted,False,208.0,-1,-1,-1,-1,0.5048,647,1901,0.2942,562,1887,-1
8-218,images/8-218.jpg,8,218,,Enchanted,False,54.0,-1,-1,-1,-1,0.5466,646,1903,0.2989,738,1887,-1
8-219,images/8-219.jpg,8,219,,Enchanted,False,163.0,-1,-1,-1,-1,0.538,647,1904,0.3382,562,1891,-1
8-22,images/8-22.jpg,8,22,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,736,1886,67
8-220,images/8-220.jpg,8,220,,Enchanted,False,85.0,-1,-1,-1,-1,0.5293,646,1904,0.3229,552,1887,-1
8-221,images/8-221.jpg,8,221,,Enchanted,False,140.0,-1,-1,-1,-1,0.4613,646,1903,0.2837,558,1887,-1
8-222,images/8-222.jpg,8,222,,Enchanted,False,71.0,-1,-1,-1,-1,0.4734,647,1901,0.3079,738,1891,-1
8-223,images/8-223.jpg,8,223,,Legendary,True,11.0,59,49,68,1907,0.993,650,1900,0.3419,742,1886,67
8-224,images/8-224.jpg,8,224,,Legendary,True,11.0,59,60,67,1907,0.9931,650,1900,0.3418,742,1886,66
8-23,images/8-23.jpg,8,23,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
8-24,images/8-24.jpg,8,24,,Super Rare,True,11.0,60,61,65,1907,0.6514,641,1900,0.3356,572,1886,65
8-25,images/8-25.jpg,8,25,,Uncommon,True,11.0,60,60,65,1907,0.6459,645,1900,0.3565,737,1886,65
8-26,images/8-26.jpg,8,26,,Uncommon,True,11.0,60,60,67,1907,0.6453,645,1899,0.3561,737,1886,67
8-27,images/8-27.jpg,8,27,,Super Rare,True,11.0,60,60,66,1907,0.6505,641,1900,0.3355,736,1886,66
8-27-P2,images/8-27-P2.jpg,8,27,P2,Special,True,11.0,60,60,66,1907,0.628,640,1900,0.3356,557,1886,66
8-28,images/8-28.jpg,8,28,,Uncommon,True,11.0,60,60,66,1907,0.6453,645,1899,0.3561,737,1886,66
8-28-P2,images/8-28-P2.jpg,8,28,P2,Special,True,11.0,60,60,66,1907,0.445,646,1899,0.3411,556,1886,66
8-29,images/8-29.jpg,8,29,,Rare,True,11.0,60,60,67,1907,0.6177,647,1900,0.3504,576,1886,66
8-29-P2,images/8-29-P2.jpg,8,29,P2,Special,True,11.0,60,60,140,1907,0.445,646,1899,0.3411,556,1886,112
8-3,images/8-3.jpg,8,3,,Uncommon,True,11.0,60,60,67,1907,0.6459,645,1900,0.3565,737,1886,67
8-3-C2,images/8-3-C2.jpg,8,3,C2,Special,False,94.0,-1,-1,-1,-1,0.2413,735,1880,0.9923,650,1900,-1
8-30,images/8-30.jpg,8,30,,Super Rare,True,11.0,60,60,67,1907,0.6505,641,1900,0.3354,736,1886,67
